state_abb,D0,D1,D2,D3,D4
WI,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AR,18.07,29.24,6.12,0.31,0.0
ME,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
AL,4.66,15.69,7.1,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
AK,26.59,9.17,12.26,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
AR,27.74,22.2,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
DC,7.38,15.58,29.01,21.34,20.64
MA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
AK,22.62,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
CO,24.83,9.61,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
DE,18.81,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
CO,0.0,5.83,18.16,35.43,40.58
PA,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
CT,25.54,3.16,0.95,0.0,0.0
DC,25.4,32.83,3.95,9.95,0.0
IL,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
CA,34.39,4.73,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
AK,16.82,52.97,4.53,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
CA,12.42,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
AR,14.6,1.02,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
AZ,37.2,7.52,10.48,40.9,0.0
ND,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
DC,13.68,7.91,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
AZ,2.46,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
CO,5.74,38.77,28.03,27.46,0.0
OK,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
CT,0.0,100.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
AR,4.21,1.31,0.84,0.0,0.0
CT,56.54,43.46,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
DC,12.03,33.47,23.85,25.29,0.5
UT,0.0,0.0,0.0,0.0,0.0
AK,24.74,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
AZ,13.65,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
AZ,2.46,0.0,0.0,0.0,0.0
AZ,25.09,42.7,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
CA,19.06,35.4,34.23,11.3,0.0
FL,0.0,0.0,0.0,0.0,0.0
DE,16.18,18.44,4.01,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
CA,33.98,6.28,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
DC,7.66,9.81,0.0,0.0,0.0
DC,23.82,20.82,31.05,10.14,0.0
NV,0.0,0.0,0.0,0.0,0.0
AZ,11.96,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
AK,0.06,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
AK,54.17,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
AK,2.77,21.68,69.86,5.7,0.0
MA,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
CT,31.34,16.46,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
DE,21.49,10.42,6.21,2.67,0.0
NV,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
CO,2.51,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
CO,3.26,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
AL,7.18,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
CT,10.79,9.41,14.62,39.85,21.33
SC,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
CA,6.19,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
AR,42.95,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
CT,0.1,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
CO,58.1,4.3,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
AK,0.68,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
AK,32.51,4.85,4.31,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
CA,12.75,11.2,9.41,11.79,0.0
NY,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
CT,32.61,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
AK,0.0,68.07,26.26,5.67,0.0
NM,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
AR,59.12,19.08,16.71,1.88,0.0
WA,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
CA,84.36,15.64,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
CA,39.26,12.54,0.16,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
AL,47.19,9.64,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
AR,16.93,24.01,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
CT,56.53,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
AR,9.94,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
CO,13.31,5.0,0.0,0.0,0.0
CO,5.5,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
DE,16.69,8.54,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
AZ,8.28,4.01,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
CO,5.73,3.77,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
DC,8.73,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
CO,32.13,17.27,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
AR,38.56,15.29,9.41,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
AK,28.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
DC,5.46,1.76,0.03,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
AK,28.5,9.99,2.29,0.01,0.0
FL,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
CT,23.96,38.17,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
AL,19.05,25.85,6.36,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
DE,30.74,13.16,5.06,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
CA,67.68,3.95,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
AK,12.81,10.06,1.17,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
CT,19.11,14.64,5.59,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
AZ,3.4,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
AZ,10.07,1.54,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
AZ,48.55,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
DC,22.43,19.63,3.95,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
CO,29.48,5.24,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
DE,38.42,28.05,23.76,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
DE,10.44,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
AK,8.29,7.42,13.53,5.89,0.57
MI,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
CA,42.65,18.93,0.0,0.0,0.0
AK,5.87,16.21,19.11,23.57,31.68
VA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
CA,42.2,3.55,0.0,0.0,0.0
CT,67.84,8.77,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
AZ,32.94,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
CO,1.13,23.93,58.59,15.6,0.68
FL,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
DE,20.47,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
